Feature_A,Feature_B,Correlation,Abs_Correlation
ACK Flag Cnt,Subflow Fwd Pkts,-0.010069197735439062,0.010069197735439062
Bwd Pkts/s,Active Std,-0.010056085669042173,0.010056085669042173
Bwd Pkts/s,FIN Flag Cnt,-0.010046960360871725,0.010046960360871725
Bwd Pkt Len Max,Fwd URG Flags,-0.010023173244153272,0.010023173244153272
Bwd Pkt Len Max,CWE Flag Count,-0.010023173244153272,0.010023173244153272
Fwd IAT Min,Active Min,-0.010008504855722071,0.010008504855722071
Flow IAT Min,Active Min,-0.010003500867987118,0.010003500867987118
PSH Flag Cnt,Idle Min,-0.009966385850674133,0.009966385850674133
ACK Flag Cnt,Fwd Act Data Pkts,-0.009906538073015638,0.009906538073015638
ACK Flag Cnt,CWE Flag Count,-0.009906476071970755,0.009906476071970755
Fwd URG Flags,ACK Flag Cnt,-0.009906476071970753,0.009906476071970753
Flow IAT Mean,Bwd Header Len,-0.00989403411098617,0.00989403411098617
PSH Flag Cnt,Fwd Act Data Pkts,-0.009870163143999022,0.009870163143999022
Flow IAT Std,Down/Up Ratio,-0.009869652866146803,0.009869652866146803
Pkt Len Min,Subflow Fwd Byts,0.009813149585301637,0.009813149585301637
TotLen Fwd Pkts,Pkt Len Min,0.009813149585301637,0.009813149585301637
CWE Flag Count,Bwd Seg Size Avg,-0.009799650129087466,0.009799650129087466
Fwd URG Flags,Bwd Seg Size Avg,-0.009799650129087466,0.009799650129087466
Bwd Pkt Len Mean,Fwd URG Flags,-0.009799650129087466,0.009799650129087466
Bwd Pkt Len Mean,CWE Flag Count,-0.009799650129087466,0.009799650129087466
Pkt Len Mean,Active Mean,0.009789169599065724,0.009789169599065724
Fwd Pkt Len Std,Flow Byts/s,-0.00978423557578876,0.00978423557578876
Flow IAT Mean,Subflow Bwd Pkts,-0.009665494805913145,0.009665494805913145
Tot Bwd Pkts,Flow IAT Mean,-0.009665494805913144,0.009665494805913144
TotLen Fwd Pkts,Bwd Pkt Len Min,-0.009646843074569752,0.009646843074569752
Bwd Pkt Len Min,Subflow Fwd Byts,-0.009646843074569752,0.009646843074569752
Fwd Pkts/s,Active Min,-0.009573366980632112,0.009573366980632112
Fwd Pkts/s,PSH Flag Cnt,-0.009566071650819581,0.009566071650819581
Bwd Pkts/s,Active Min,-0.00952374209866274,0.00952374209866274
Fwd Pkt Len Max,CWE Flag Count,-0.00949796100079324,0.00949796100079324
Fwd Pkt Len Max,Fwd URG Flags,-0.00949796100079324,0.00949796100079324
Bwd Pkt Len Min,Flow Byts/s,-0.009484784800876537,0.009484784800876537
Flow IAT Mean,Idle Std,0.009472217098741614,0.009472217098741614
Dst Port,RST Flag Cnt,-0.009467635023349616,0.009467635023349616
Bwd IAT Min,Fwd Seg Size Min,0.009456603386469253,0.009456603386469253
Flow Pkts/s,Bwd Header Len,-0.009435500770552425,0.009435500770552425
Dst Port,ECE Flag Cnt,-0.00943406779991424,0.00943406779991424
Fwd Pkts/s,Init Fwd Win Byts,0.009348322150555689,0.009348322150555689
ECE Flag Cnt,Active Std,-0.009286773583264263,0.009286773583264263
RST Flag Cnt,Active Std,-0.009286022306786667,0.009286022306786667
Bwd Pkt Len Min,Fwd Header Len,-0.009231286158673437,0.009231286158673437
Fwd Pkt Len Max,Active Max,0.009210713563221866,0.009210713563221866
Flow IAT Max,PSH Flag Cnt,-0.009202638816931681,0.009202638816931681
Bwd Pkt Len Std,Fwd URG Flags,-0.009162693417686983,0.009162693417686983
Bwd Pkt Len Std,CWE Flag Count,-0.009162693417686983,0.009162693417686983
Tot Fwd Pkts,PSH Flag Cnt,-0.009124333015451945,0.009124333015451945
PSH Flag Cnt,Subflow Fwd Pkts,-0.009124333015451942,0.009124333015451942
ECE Flag Cnt,Active Mean,-0.009122857349382686,0.009122857349382686
RST Flag Cnt,Active Mean,-0.009121930091087678,0.009121930091087678
Flow Byts/s,Pkt Size Avg,-0.009089055792633402,0.009089055792633402
Fwd Header Len,Pkt Len Min,0.009014673405957133,0.009014673405957133
Init Bwd Win Byts,Active Min,-0.009005155998797329,0.009005155998797329
Flow Pkts/s,Subflow Bwd Pkts,-0.008934854015835174,0.008934854015835174
Tot Bwd Pkts,Flow Pkts/s,-0.008934854015835174,0.008934854015835174
TotLen Fwd Pkts,Pkt Len Mean,0.008898248277599118,0.008898248277599118
Pkt Len Mean,Subflow Fwd Byts,0.008898248277599115,0.008898248277599115
TotLen Bwd Pkts,Fwd IAT Std,0.008880663276828902,0.008880663276828902
Fwd IAT Std,Subflow Bwd Byts,0.008880521043727059,0.008880521043727059
Pkt Len Std,Fwd Act Data Pkts,-0.008795547207568252,0.008795547207568252
ACK Flag Cnt,Init Fwd Win Byts,0.008711734815378791,0.008711734815378791
Fwd Pkt Len Std,CWE Flag Count,-0.00867420516409596,0.00867420516409596
Fwd Pkt Len Std,Fwd URG Flags,-0.00867420516409596,0.00867420516409596
Pkt Len Max,Active Max,0.008624801681877445,0.008624801681877445
Fwd Pkts/s,Down/Up Ratio,-0.008596367409688969,0.008596367409688969
Pkt Len Mean,Active Std,0.008518347899002118,0.008518347899002118
Bwd Header Len,URG Flag Cnt,-0.008442517191578337,0.008442517191578337
Fwd Pkt Len Min,Fwd Header Len,0.008432115865949165,0.008432115865949165
Bwd Header Len,Fwd Pkts/s,-0.008413022881575303,0.008413022881575303
Dst Port,Init Bwd Win Byts,-0.008397456862105107,0.008397456862105107
Bwd IAT Mean,Bwd Header Len,0.008281479063941801,0.008281479063941801
TotLen Fwd Pkts,Down/Up Ratio,-0.008258294309485333,0.008258294309485333
Down/Up Ratio,Subflow Fwd Byts,-0.008258294309485333,0.008258294309485333
Bwd Seg Size Avg,Fwd Act Data Pkts,-0.00825708847488257,0.00825708847488257
Bwd Pkt Len Mean,Fwd Act Data Pkts,-0.00825708847488257,0.00825708847488257
URG Flag Cnt,Subflow Bwd Pkts,-0.008252386790016556,0.008252386790016556
Tot Bwd Pkts,URG Flag Cnt,-0.008252386790016556,0.008252386790016556
Fwd Header Len,Pkt Size Avg,0.008110913845029528,0.008110913845029528
Bwd Pkt Len Max,Fwd Act Data Pkts,-0.008102566889808748,0.008102566889808748
Pkt Len Max,Fwd Act Data Pkts,-0.008034087417937331,0.008034087417937331
Down/Up Ratio,Fwd Act Data Pkts,-0.008025766848824167,0.008025766848824167
Protocol,Fwd URG Flags,-0.00798641119442428,0.00798641119442428
Protocol,CWE Flag Count,-0.00798641119442428,0.00798641119442428
Tot Bwd Pkts,Fwd Pkts/s,-0.007974260030673615,0.007974260030673615
Fwd Pkts/s,Subflow Bwd Pkts,-0.007974260030673615,0.007974260030673615
Tot Bwd Pkts,Fwd IAT Mean,-0.00793270318897807,0.00793270318897807
Fwd IAT Mean,Subflow Bwd Pkts,-0.007932703188978069,0.007932703188978069
ECE Flag Cnt,Active Max,-0.007900050183275985,0.007900050183275985
RST Flag Cnt,Active Max,-0.00789895333655071,0.00789895333655071
Fwd IAT Mean,Fwd PSH Flags,-0.007887222905515539,0.007887222905515539
Fwd IAT Mean,SYN Flag Cnt,-0.007887222905515539,0.007887222905515539
Fwd Pkt Len Mean,Subflow Bwd Byts,-0.007864386834504699,0.007864386834504699
Fwd Seg Size Avg,Subflow Bwd Byts,-0.007864386834504699,0.007864386834504699
TotLen Bwd Pkts,Fwd Seg Size Avg,-0.007864350225440436,0.007864350225440436
TotLen Bwd Pkts,Fwd Pkt Len Mean,-0.007864350225440436,0.007864350225440436
Fwd Header Len,Src Port,0.007849775076247867,0.007849775076247867
Fwd IAT Mean,Bwd Header Len,-0.007844108798638076,0.007844108798638076
Subflow Fwd Byts,Src Port,0.007824145891473778,0.007824145891473778
TotLen Fwd Pkts,Src Port,0.007824145891473778,0.007824145891473778
Bwd Pkt Len Min,Subflow Fwd Pkts,-0.0076574919383105185,0.0076574919383105185
Tot Fwd Pkts,Bwd Pkt Len Min,-0.0076574919383105185,0.0076574919383105185
TotLen Bwd Pkts,Bwd IAT Std,0.007640745261373577,0.007640745261373577
Bwd IAT Std,Subflow Bwd Byts,0.007640576667936179,0.007640576667936179
Bwd Header Len,Bwd Pkts/s,-0.00754592474364119,0.00754592474364119
Dst Port,Fwd Header Len,-0.007524726008728182,0.007524726008728182
Bwd Pkt Len Std,Fwd Act Data Pkts,-0.007499969438553374,0.007499969438553374
Fwd URG Flags,Pkt Len Var,-0.007456478931163941,0.007456478931163941
Pkt Len Var,CWE Flag Count,-0.00745647893116394,0.00745647893116394
Fwd Pkt Len Mean,Fwd IAT Tot,-0.007405109253383977,0.007405109253383977
Fwd IAT Tot,Fwd Seg Size Avg,-0.007405109253383977,0.007405109253383977
Bwd Pkt Len Min,CWE Flag Count,-0.007400497977420175,0.007400497977420175
Bwd Pkt Len Min,Fwd URG Flags,-0.007400497977420175,0.007400497977420175
Bwd Pkt Len Min,Fwd Act Data Pkts,-0.007380166765931097,0.007380166765931097
Fwd Pkt Len Std,Fwd Act Data Pkts,-0.007341781070290453,0.007341781070290453
PSH Flag Cnt,Active Max,-0.007287802554900836,0.007287802554900836
Init Fwd Win Byts,Fwd Act Data Pkts,-0.0072577769771694665,0.0072577769771694665
Tot Fwd Pkts,Down/Up Ratio,-0.0072410039989263646,0.0072410039989263646
Down/Up Ratio,Subflow Fwd Pkts,-0.0072410039989263646,0.0072410039989263646
Tot Fwd Pkts,Init Fwd Win Byts,-0.007148384746316773,0.007148384746316773
Subflow Fwd Pkts,Init Fwd Win Byts,-0.007148384746316773,0.007148384746316773
Bwd Pkts/s,Subflow Bwd Pkts,-0.0071286830808147544,0.0071286830808147544
Tot Bwd Pkts,Bwd Pkts/s,-0.007128683080814754,0.007128683080814754
Dst Port,Subflow Fwd Pkts,-0.006969504161494684,0.006969504161494684
Dst Port,Tot Fwd Pkts,-0.006969504161494684,0.006969504161494684
Pkt Size Avg,Subflow Fwd Byts,0.00695824371010045,0.00695824371010045
TotLen Fwd Pkts,Pkt Size Avg,0.006958243710100448,0.006958243710100448
Fwd URG Flags,Down/Up Ratio,-0.006941644742827628,0.006941644742827628
CWE Flag Count,Down/Up Ratio,-0.006941644742827628,0.006941644742827628
Fwd Act Data Pkts,Src Port,0.006882771070143169,0.006882771070143169
Fwd URG Flags,Pkt Len Min,-0.006859436595059091,0.006859436595059091
Pkt Len Min,CWE Flag Count,-0.0068594365950590905,0.0068594365950590905
Flow Byts/s,Idle Std,-0.0068551943588718006,0.0068551943588718006
CWE Flag Count,ECE Flag Cnt,-0.0068454858417645,0.0068454858417645
Fwd URG Flags,ECE Flag Cnt,-0.0068454858417645,0.0068454858417645
Fwd URG Flags,RST Flag Cnt,-0.006845352371699071,0.006845352371699071
RST Flag Cnt,CWE Flag Count,-0.006845352371699071,0.006845352371699071
Fwd Pkt Len Std,Subflow Fwd Pkts,-0.006822610960198462,0.006822610960198462
Tot Fwd Pkts,Fwd Pkt Len Std,-0.00682261096019846,0.00682261096019846
URG Flag Cnt,Idle Std,-0.0068145012597002905,0.0068145012597002905
Fwd Pkt Len Std,Active Std,-0.006786216516870555,0.006786216516870555
Subflow Fwd Pkts,Src Port,0.006727617138766646,0.006727617138766646
Tot Fwd Pkts,Src Port,0.006727617138766646,0.006727617138766646
Dst Port,Fwd Act Data Pkts,-0.006689530611568811,0.006689530611568811
Tot Fwd Pkts,Bwd Pkt Len Std,-0.006657456353222758,0.006657456353222758
Bwd Pkt Len Std,Subflow Fwd Pkts,-0.006657456353222757,0.006657456353222757
URG Flag Cnt,Active Min,-0.0065443363745145994,0.0065443363745145994
TotLen Bwd Pkts,Src Port,0.0065152887426961495,0.0065152887426961495
Subflow Bwd Byts,Src Port,0.0065152887426961495,0.0065152887426961495
Tot Bwd Pkts,Bwd Pkt Len Min,-0.006503510196996056,0.006503510196996056
Bwd Pkt Len Min,Subflow Bwd Pkts,-0.006503510196996053,0.006503510196996053
Fwd Pkt Len Min,CWE Flag Count,-0.006484051383097528,0.006484051383097528
Fwd Pkt Len Min,Fwd URG Flags,-0.006484051383097528,0.006484051383097528
Bwd Pkt Len Min,Bwd IAT Mean,-0.006480009857646905,0.006480009857646905
Flow IAT Std,Fwd IAT Min,-0.006478073127379515,0.006478073127379515
Pkt Len Min,Active Min,-0.006469626501646169,0.006469626501646169
Pkt Len Std,Subflow Fwd Pkts,-0.006468431285852002,0.006468431285852002
Tot Fwd Pkts,Pkt Len Std,-0.006468431285852002,0.006468431285852002
Flow Duration,Fwd Seg Size Avg,-0.006459071285682153,0.006459071285682153
Flow Duration,Fwd Pkt Len Mean,-0.006459071285682153,0.006459071285682153
FIN Flag Cnt,Idle Std,-0.006447797216589949,0.006447797216589949
Fwd URG Flags,PSH Flag Cnt,0.006415180167837758,0.006415180167837758
PSH Flag Cnt,CWE Flag Count,0.006415180167837757,0.006415180167837757
Fwd Pkt Len Max,Fwd Act Data Pkts,-0.006379936479370337,0.006379936479370337
Flow IAT Mean,Active Max,-0.006369972814915631,0.006369972814915631
Fwd IAT Tot,ACK Flag Cnt,-0.006358878583541789,0.006358878583541789
Fwd Header Len,Init Fwd Win Byts,-0.006337165282043906,0.006337165282043906
Bwd Pkt Len Max,Subflow Fwd Pkts,-0.006332600582100271,0.006332600582100271
Tot Fwd Pkts,Bwd Pkt Len Max,-0.00633260058210027,0.00633260058210027
Pkt Len Max,Subflow Fwd Pkts,-0.0063045146655371824,0.0063045146655371824
Tot Fwd Pkts,Pkt Len Max,-0.0063045146655371824,0.0063045146655371824
Bwd Seg Size Avg,Active Std,0.006292514807882281,0.006292514807882281
Bwd Pkt Len Mean,Active Std,0.006292514807882279,0.006292514807882279
Bwd Header Len,Init Bwd Win Byts,0.006278511339910133,0.006278511339910133
TotLen Bwd Pkts,Fwd Seg Size Min,0.006256958747569,0.006256958747569
Subflow Bwd Byts,Fwd Seg Size Min,0.006256909231977281,0.006256909231977281
SYN Flag Cnt,Active Std,-0.006171468892607299,0.006171468892607299
Fwd PSH Flags,Active Std,-0.006171468892607299,0.006171468892607299
Bwd IAT Mean,Subflow Bwd Pkts,0.006122978285840768,0.006122978285840768
Tot Bwd Pkts,Bwd IAT Mean,0.006122978285840768,0.006122978285840768
TotLen Fwd Pkts,Init Fwd Win Byts,-0.006040181338707138,0.006040181338707138
Subflow Fwd Byts,Init Fwd Win Byts,-0.006040181338707138,0.006040181338707138
Bwd Pkts/s,SYN Flag Cnt,-0.006039081724014742,0.006039081724014742
Fwd PSH Flags,Bwd Pkts/s,-0.006039081724014741,0.006039081724014741
Fwd URG Flags,Init Bwd Win Byts,-0.006023520421331298,0.006023520421331298
CWE Flag Count,Init Bwd Win Byts,-0.006023520421331298,0.006023520421331298
Fwd Pkt Len Min,Active Min,-0.005970506022171471,0.005970506022171471
Pkt Size Avg,Fwd Act Data Pkts,-0.005970410432516162,0.005970410432516162
Pkt Size Avg,Active Min,0.005969092236741597,0.005969092236741597
Fwd Header Len,Down/Up Ratio,-0.005955856695204006,0.005955856695204006
Flow Byts/s,Active Max,-0.005947559584988986,0.005947559584988986
Bwd Pkt Len Std,Active Max,0.005923426839944216,0.005923426839944216
Pkt Len Var,Fwd Act Data Pkts,-0.005886961898624065,0.005886961898624065
Fwd Pkt Len Max,Active Min,0.005809528683032081,0.005809528683032081
Bwd IAT Tot,Fwd Header Len,0.005803108237035352,0.005803108237035352
ECE Flag Cnt,Fwd Act Data Pkts,-0.005792634614792751,0.005792634614792751
RST Flag Cnt,Fwd Act Data Pkts,-0.0057924848573825995,0.0057924848573825995
Dst Port,TotLen Fwd Pkts,-0.00576218330122637,0.00576218330122637
Dst Port,Subflow Fwd Byts,-0.00576218330122637,0.00576218330122637
Flow Byts/s,Bwd IAT Min,-0.00572076760692774,0.00572076760692774
Bwd Pkt Len Mean,Fwd Header Len,0.005672274886609848,0.005672274886609848
Fwd Header Len,Bwd Seg Size Avg,0.005672274886609843,0.005672274886609843
TotLen Bwd Pkts,Flow IAT Mean,-0.005607348843660281,0.005607348843660281
Flow IAT Mean,Subflow Bwd Byts,-0.005607308258862195,0.005607308258862195
FIN Flag Cnt,Active Max,-0.005600297256494949,0.005600297256494949
Bwd IAT Min,Init Bwd Win Byts,-0.005570032815552883,0.005570032815552883
Flow IAT Mean,Active Std,-0.00554264731347924,0.00554264731347924
Fwd Header Len,PSH Flag Cnt,-0.005529861883240366,0.005529861883240366
TotLen Bwd Pkts,Fwd IAT Min,-0.005514190339523577,0.005514190339523577
Fwd IAT Min,Subflow Bwd Byts,-0.005514146191585556,0.005514146191585556
Flow Duration,Fwd URG Flags,-0.005477398892032425,0.005477398892032425
Flow Duration,CWE Flag Count,-0.005477398892032425,0.005477398892032425
Tot Fwd Pkts,ECE Flag Cnt,-0.00545787507046019,0.00545787507046019
ECE Flag Cnt,Subflow Fwd Pkts,-0.005457875070460188,0.005457875070460188
Tot Fwd Pkts,RST Flag Cnt,-0.005457699742899426,0.005457699742899426
RST Flag Cnt,Subflow Fwd Pkts,-0.005457699742899425,0.005457699742899425
PSH Flag Cnt,Idle Mean,-0.005428781499552535,0.005428781499552535
TotLen Bwd Pkts,Flow IAT Min,-0.005425088494157657,0.005425088494157657
Flow IAT Min,Subflow Bwd Byts,-0.005425045016327439,0.005425045016327439
Tot Bwd Pkts,Init Bwd Win Byts,0.005401627582657292,0.005401627582657292
Subflow Bwd Pkts,Init Bwd Win Byts,0.005401627582657292,0.005401627582657292
Down/Up Ratio,Active Min,0.005370592719724536,0.005370592719724536
Bwd IAT Min,FIN Flag Cnt,-0.00536369967698389,0.00536369967698389
TotLen Fwd Pkts,Fwd Pkt Len Max,0.005360415481446343,0.005360415481446343
Fwd Pkt Len Max,Subflow Fwd Byts,0.0053604154814463414,0.0053604154814463414
Fwd IAT Tot,CWE Flag Count,-0.0053565758398481204,0.0053565758398481204
Fwd IAT Tot,Fwd URG Flags,-0.0053565758398481204,0.0053565758398481204
Fwd Header Len,Pkt Len Var,0.00529902395052716,0.00529902395052716
Tot Fwd Pkts,Fwd Pkt Len Max,-0.005287165116840939,0.005287165116840939
Fwd Pkt Len Max,Subflow Fwd Pkts,-0.005287165116840937,0.005287165116840937
ECE Flag Cnt,Active Min,-0.005218640183652899,0.005218640183652899
RST Flag Cnt,Active Min,-0.005217885141700586,0.005217885141700586
TotLen Bwd Pkts,Fwd IAT Mean,-0.005189428452090817,0.005189428452090817
Fwd IAT Mean,Subflow Bwd Byts,-0.005189398059570363,0.005189398059570363
Flow Byts/s,Active Mean,-0.005177276819888719,0.005177276819888719
Flow IAT Mean,Active Mean,-0.005156699135936328,0.005156699135936328
Bwd IAT Min,Active Min,0.005156578409896448,0.005156578409896448
Flow Byts/s,FIN Flag Cnt,-0.005138807365465061,0.005138807365465061
TotLen Bwd Pkts,Flow Pkts/s,-0.005117237605855977,0.005117237605855977
Flow Pkts/s,Subflow Bwd Byts,-0.005117196555433959,0.005117196555433959
TotLen Bwd Pkts,URG Flag Cnt,-0.005106306759459759,0.005106306759459759
URG Flag Cnt,Subflow Bwd Byts,-0.00510626602614852,0.00510626602614852
Init Bwd Win Byts,Fwd Act Data Pkts,-0.0050334516192196265,0.0050334516192196265
ACK Flag Cnt,Subflow Bwd Byts,-0.004998374743763739,0.004998374743763739
TotLen Bwd Pkts,ACK Flag Cnt,-0.004998319612167977,0.004998319612167977
Fwd Seg Size Avg,Active Min,0.004931679357295147,0.004931679357295147
Fwd Pkt Len Mean,Active Min,0.004931679357295146,0.004931679357295146
TotLen Fwd Pkts,PSH Flag Cnt,-0.004906579184834858,0.004906579184834858
PSH Flag Cnt,Subflow Fwd Byts,-0.004906579184834857,0.004906579184834857
FIN Flag Cnt,Active Mean,-0.004874024514668835,0.004874024514668835
Flow IAT Max,Fwd URG Flags,-0.0048331821438433705,0.0048331821438433705
Flow IAT Max,CWE Flag Count,-0.0048331821438433705,0.0048331821438433705
Tot Fwd Pkts,Init Bwd Win Byts,-0.004828086396287998,0.004828086396287998
Subflow Fwd Pkts,Init Bwd Win Byts,-0.004828086396287998,0.004828086396287998
Pkt Len Std,Down/Up Ratio,0.004766312431663107,0.004766312431663107
SYN Flag Cnt,Active Max,-0.004747237020515753,0.004747237020515753
Fwd PSH Flags,Active Max,-0.004747237020515753,0.004747237020515753
TotLen Bwd Pkts,Init Bwd Win Byts,-0.0047374415415955455,0.0047374415415955455
Subflow Bwd Byts,Init Bwd Win Byts,-0.004737439241400616,0.004737439241400616
Fwd IAT Max,CWE Flag Count,-0.004695809554854032,0.004695809554854032
Fwd IAT Max,Fwd URG Flags,-0.004695809554854032,0.004695809554854032
Dst Port,Fwd IAT Max,0.004691711594115159,0.004691711594115159
Pkt Len Mean,Fwd Act Data Pkts,-0.004649522766837988,0.004649522766837988
Fwd IAT Mean,Subflow Fwd Byts,-0.004611050409834098,0.004611050409834098
TotLen Fwd Pkts,Fwd IAT Mean,-0.004611050409834097,0.004611050409834097
TotLen Fwd Pkts,Flow IAT Mean,-0.004566173622735069,0.004566173622735069
Flow IAT Mean,Subflow Fwd Byts,-0.004566173622735069,0.004566173622735069
Fwd IAT Max,ECE Flag Cnt,-0.004558182337702113,0.004558182337702113
Fwd IAT Max,RST Flag Cnt,-0.004552935315671877,0.004552935315671877
Fwd IAT Mean,Active Mean,-0.004489735825191525,0.004489735825191525
TotLen Bwd Pkts,Fwd Pkts/s,-0.004430965663839625,0.004430965663839625
Fwd Pkts/s,Subflow Bwd Byts,-0.004430930128058652,0.004430930128058652
Down/Up Ratio,Active Max,-0.004409294651013376,0.004409294651013376
TotLen Fwd Pkts,Fwd IAT Min,-0.004403777764567011,0.004403777764567011
Fwd IAT Min,Subflow Fwd Byts,-0.004403777764567011,0.004403777764567011
PSH Flag Cnt,Active Min,-0.004403625011645878,0.004403625011645878
TotLen Bwd Pkts,Bwd Pkts/s,-0.004384113168933874,0.004384113168933874
Bwd Pkts/s,Subflow Bwd Byts,-0.004384077979287996,0.004384077979287996
Flow Byts/s,Down/Up Ratio,-0.004355688998534154,0.004355688998534154
Flow IAT Min,Subflow Fwd Byts,-0.0043386190575859665,0.0043386190575859665
TotLen Fwd Pkts,Flow IAT Min,-0.0043386190575859665,0.0043386190575859665
TotLen Bwd Pkts,Flow IAT Std,0.0043381224331434055,0.0043381224331434055
Flow IAT Std,Subflow Bwd Byts,0.004338033729466433,0.004338033729466433
CWE Flag Count,Idle Max,-0.004334009456419844,0.004334009456419844
Fwd URG Flags,Idle Max,-0.004334009456419844,0.004334009456419844
Bwd IAT Min,Active Mean,0.0043261686206417654,0.0043261686206417654
Flow Byts/s,Active Std,-0.004314534791560086,0.004314534791560086
Flow IAT Mean,Fwd Header Len,-0.004286720770332313,0.004286720770332313
Fwd IAT Mean,Fwd Header Len,-0.004286652748103696,0.004286652748103696
Fwd URG Flags,Idle Mean,-0.004286560179662637,0.004286560179662637
CWE Flag Count,Idle Mean,-0.004286560179662637,0.004286560179662637
Pkt Len Min,Pkt Len Mean,0.004283362748589276,0.004283362748589276
Fwd URG Flags,Idle Min,-0.004193462049102487,0.004193462049102487
CWE Flag Count,Idle Min,-0.004193462049102487,0.004193462049102487
TotLen Fwd Pkts,Pkt Len Var,0.004175058169320328,0.004175058169320328
Pkt Len Var,Subflow Fwd Byts,0.0041750581693203274,0.0041750581693203274
Bwd IAT Tot,CWE Flag Count,-0.004170426503388292,0.004170426503388292
Bwd IAT Tot,Fwd URG Flags,-0.004170426503388292,0.004170426503388292
Fwd Seg Size Min,Idle Std,-0.004159605315650502,0.004159605315650502
Fwd IAT Min,Fwd Header Len,-0.004153132139827368,0.004153132139827368
Flow IAT Min,Fwd Header Len,-0.004092584604887652,0.004092584604887652
Flow Byts/s,Pkt Len Min,-0.00408764034656479,0.00408764034656479
Flow Byts/s,Active Min,-0.004078387571336681,0.004078387571336681
FIN Flag Cnt,Active Std,-0.004057255642037924,0.004057255642037924
Flow Pkts/s,Subflow Fwd Byts,-0.004024840187698418,0.004024840187698418
TotLen Fwd Pkts,Flow Pkts/s,-0.004024840187698418,0.004024840187698418
URG Flag Cnt,Subflow Fwd Byts,-0.004005033717699825,0.004005033717699825
TotLen Fwd Pkts,URG Flag Cnt,-0.004005033717699825,0.004005033717699825
Fwd IAT Mean,Active Max,-0.003983088121811782,0.003983088121811782
Flow IAT Max,Fwd Act Data Pkts,-0.003979849499737502,0.003979849499737502
Bwd Pkt Len Mean,Subflow Fwd Pkts,-0.003941430351093685,0.003941430351093685
Tot Fwd Pkts,Bwd Pkt Len Mean,-0.003941430351093685,0.003941430351093685
Tot Fwd Pkts,Bwd Seg Size Avg,-0.003941430351093684,0.003941430351093684
Bwd Seg Size Avg,Subflow Fwd Pkts,-0.003941430351093684,0.003941430351093684
Fwd Header Len,URG Flag Cnt,-0.0039315061093504996,0.0039315061093504996
Fwd Pkt Len Std,Fwd Header Len,-0.003897675869213745,0.003897675869213745
Fwd IAT Max,Fwd Act Data Pkts,-0.003843464189476619,0.003843464189476619
FIN Flag Cnt,Active Min,-0.003842564141593767,0.003842564141593767
Fwd IAT Std,Fwd URG Flags,-0.003801015203372263,0.003801015203372263
Fwd IAT Std,CWE Flag Count,-0.003801015203372263,0.003801015203372263
Tot Fwd Pkts,Fwd IAT Mean,-0.0037969671636686316,0.0037969671636686316
Fwd IAT Mean,Subflow Fwd Pkts,-0.0037969671636686316,0.0037969671636686316
Fwd Act Data Pkts,Idle Max,-0.0037647347436214496,0.0037647347436214496
Flow Pkts/s,Fwd Header Len,-0.003756992447541105,0.003756992447541105
Fwd Pkt Len Std,Active Min,0.0037506869600040277,0.0037506869600040277
Fwd Act Data Pkts,Idle Mean,-0.0037448433378707265,0.0037448433378707265
Flow IAT Std,CWE Flag Count,-0.003721967352838746,0.003721967352838746
Flow IAT Std,Fwd URG Flags,-0.003721967352838746,0.003721967352838746
Pkt Size Avg,Active Mean,0.0037206091045019593,0.0037206091045019593
Fwd Act Data Pkts,Idle Min,-0.003690850839673515,0.003690850839673515
Fwd IAT Mean,Fwd Act Data Pkts,-0.00368668494530846,0.00368668494530846
Flow IAT Mean,Subflow Fwd Pkts,-0.003635540602035413,0.003635540602035413
Tot Fwd Pkts,Flow IAT Mean,-0.0036355406020354124,0.0036355406020354124
TotLen Fwd Pkts,Bwd IAT Tot,0.00363182953049177,0.00363182953049177
Bwd IAT Tot,Subflow Fwd Byts,0.003631829530491769,0.003631829530491769
Bwd IAT Max,Fwd URG Flags,-0.003620441127854054,0.003620441127854054
Bwd IAT Max,CWE Flag Count,-0.003620441127854054,0.003620441127854054
Fwd Pkt Len Std,Active Max,0.003608529654370861,0.003608529654370861
Fwd Header Len,ECE Flag Cnt,-0.003597732259411771,0.003597732259411771
Fwd Header Len,RST Flag Cnt,-0.0035974751740655295,0.0035974751740655295
Bwd IAT Std,Fwd URG Flags,-0.0035927524840455383,0.0035927524840455383
Bwd IAT Std,CWE Flag Count,-0.0035927524840455383,0.0035927524840455383
SYN Flag Cnt,Active Mean,-0.003588074930871082,0.003588074930871082
Fwd PSH Flags,Active Mean,-0.003588074930871082,0.003588074930871082
Fwd IAT Mean,Active Min,-0.0035387181913398348,0.0035387181913398348
Bwd Pkts/s,Subflow Fwd Byts,-0.0035252206642313664,0.0035252206642313664
TotLen Fwd Pkts,Bwd Pkts/s,-0.003525220664231366,0.003525220664231366
Fwd IAT Mean,Fwd URG Flags,-0.00349896686083344,0.00349896686083344
Fwd IAT Mean,CWE Flag Count,-0.00349896686083344,0.00349896686083344
Flow IAT Mean,Fwd Act Data Pkts,-0.0034929418243389394,0.0034929418243389394
Fwd Pkts/s,Subflow Fwd Byts,-0.003448893871516839,0.003448893871516839
TotLen Fwd Pkts,Fwd Pkts/s,-0.003448893871516839,0.003448893871516839
Flow IAT Mean,Active Min,-0.0034132110226585775,0.0034132110226585775
